id,req_id,func_id,status,dept_id,details,quantity,return_q,due,responsible_id,inserted_at,updated_at
19240,633,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19239,633,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19238,633,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19237,633,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19236,633,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19235,633,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19234,633,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19233,633,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19232,633,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19231,633,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19230,633,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19229,633,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19228,633,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19227,633,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19226,633,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19225,633,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19224,633,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19223,633,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19222,633,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19221,633,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19220,633,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19219,633,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19218,633,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19217,633,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-28 15:35:51","0000-00-00 00:00:00"
19216,632,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19215,632,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19214,632,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19213,632,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19212,632,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19211,632,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19210,632,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19209,632,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19208,632,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19207,632,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19206,632,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19205,632,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19204,632,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19203,632,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19202,632,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19201,632,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19200,632,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19199,632,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19198,632,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19197,632,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19196,632,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19195,632,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19194,632,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19193,632,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19192,632,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19191,632,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19190,632,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19189,632,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19188,632,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19187,632,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-27 15:31:30","0000-00-00 00:00:00"
19186,631,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19185,631,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19184,631,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19183,631,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19182,631,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19181,631,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19180,631,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19179,631,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19178,631,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19177,631,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19176,631,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19175,631,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19174,631,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19173,631,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19172,631,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19171,631,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19170,631,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19169,631,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19168,631,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19167,631,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19166,631,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19165,631,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19164,631,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19163,631,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19162,631,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19161,631,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19160,631,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19159,631,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19158,631,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19157,631,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-24 10:00:29","0000-00-00 00:00:00"
19156,630,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19155,630,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19154,630,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19153,630,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19152,630,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19151,630,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19150,630,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19149,630,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19148,630,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19147,630,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19146,630,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19145,630,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19144,630,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19143,630,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19142,630,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19141,630,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19140,630,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19139,630,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19138,630,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19137,630,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19136,630,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19135,630,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19134,630,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19133,630,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19132,630,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19131,630,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19130,630,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19129,630,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19128,630,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19127,630,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-24 09:58:46","0000-00-00 00:00:00"
19126,629,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19125,629,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19124,629,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19123,629,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19122,629,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19121,629,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19120,629,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19119,629,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19118,629,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19117,629,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19116,629,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19115,629,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19114,629,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19113,629,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19112,629,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19111,629,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19110,629,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19109,629,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19108,629,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19107,629,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19106,629,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19105,629,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19104,629,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19103,629,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19102,629,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19101,629,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19100,629,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19099,629,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19098,629,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19097,629,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-14 16:51:03","0000-00-00 00:00:00"
19096,628,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19095,628,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19094,628,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19093,628,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19092,628,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19091,628,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19090,628,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19089,628,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19088,628,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19087,628,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19086,628,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19085,628,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19084,628,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19083,628,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19082,628,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19081,628,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19080,628,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19079,628,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19078,628,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19077,628,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19076,628,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19075,628,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19074,628,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19073,628,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19072,628,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19071,628,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19070,628,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19069,628,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19068,628,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19067,628,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-14 16:49:34","0000-00-00 00:00:00"
19066,627,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19065,627,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19064,627,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19063,627,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19062,627,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19061,627,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19060,627,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19059,627,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19058,627,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19057,627,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19056,627,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19055,627,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19054,627,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19053,627,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19052,627,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19051,627,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19050,627,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19049,627,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19048,627,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19047,627,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19046,627,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19045,627,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19044,627,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19043,627,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19042,627,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19041,627,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19040,627,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19039,627,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19038,627,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19037,627,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2023-08-14 10:21:49","0000-00-00 00:00:00"
19036,626,71,1,NULL,NULL,NULL,0,NULL,02-2253,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19035,626,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19034,626,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19033,626,117,1,NULL,NULL,NULL,0,NULL,02-0047,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19032,626,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19031,626,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19030,626,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19029,626,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19028,626,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19027,626,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19026,626,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19025,626,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19024,626,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19023,626,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19022,626,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19021,626,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19020,626,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19019,626,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19018,626,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19017,626,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19016,626,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19015,626,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19014,626,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19013,626,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19012,626,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19011,626,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19010,626,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2023-08-14 10:20:35","0000-00-00 00:00:00"
19009,626,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2023-08-14 10:20:35","0000-00-00 00:00:00"
